request_id,account_id,requested_payment_system_id,created_at,status,request_reason
603,1193,8,2026-01-28 12:47:10.688675784,approved,lower_fee
581,1096,2,2026-01-29 12:15:05.278285503,rejected,international_payments
124,200,3,2026-01-30 15:16:32.760137677,approved,provider_backup
236,3277,3,2026-01-30 21:47:39.292125039,approved,lower_fee
929,888,7,2026-01-31 09:03:11.243679799,in_progress,higher_conversion
137,4446,4,2026-01-31 09:53:58.655095547,approved,lower_fee
207,2358,5,2026-02-02 17:11:39.729129463,in_progress,lower_fee
287,1211,2,2026-02-03 05:42:26.318548005,approved,higher_conversion
429,4997,7,2026-02-04 14:38:25.820533276,approved,lower_fee
369,684,8,2026-02-04 22:18:57.667470686,new,additional_payment_methods
129,2820,2,2026-02-06 09:10:21.098751839,rejected,international_payments
819,4871,8,2026-02-06 14:34:56.941776879,in_progress,higher_conversion
690,4889,4,2026-02-08 07:43:06.826351352,rejected,additional_payment_methods
151,1420,8,2026-02-09 01:03:27.336731020,new,lower_fee
546,3361,2,2026-02-09 14:06:48.877564222,rejected,international_payments
85,3025,6,2026-02-10 21:56:01.853977248,in_progress,international_payments
517,2406,6,2026-02-12 03:14:54.445216686,in_progress,additional_payment_methods
59,1671,3,2026-02-12 07:10:10.446904421,approved,lower_fee
444,1724,8,2026-02-13 00:59:44.727710988,new,higher_conversion
117,2124,2,2026-02-14 17:15:14.721859276,approved,installments
72,85,5,2026-02-14 17:30:30.899980471,approved,lower_fee
173,2697,7,2026-02-15 07:44:45.795432437,new,installments
945,1630,6,2026-02-15 22:52:48.822804771,approved,lower_fee
122,1058,4,2026-02-16 18:55:18.530734226,approved,higher_conversion
147,2975,4,2026-02-16 21:04:51.306240216,new,additional_payment_methods
277,1492,8,2026-02-17 06:41:20.593268249,approved,international_payments
920,197,5,2026-02-18 05:41:56.656011328,rejected,lower_fee
376,4121,6,2026-02-18 18:02:55.113911644,rejected,higher_conversion
879,1584,3,2026-02-19 03:11:14.567527741,approved,lower_fee
98,3457,2,2026-02-19 11:16:34.116786465,in_progress,lower_fee
316,995,2,2026-02-20 03:59:57.880944036,approved,lower_fee
144,3900,6,2026-02-20 22:40:06.112909697,approved,provider_backup
35,1756,8,2026-02-21 07:36:36.644979030,in_progress,installments
674,766,5,2026-02-21 11:58:21.039134234,rejected,higher_conversion
184,101,3,2026-02-21 16:28:34.223184213,approved,international_payments
232,3775,8,2026-02-22 20:38:27.565468885,approved,international_payments
494,2844,5,2026-02-23 05:48:10.782526091,rejected,lower_fee
305,2877,5,2026-02-23 10:26:06.331249114,approved,higher_conversion
958,2457,7,2026-02-24 02:08:28.521363035,approved,lower_fee
930,1346,7,2026-02-24 10:50:55.292559750,in_progress,additional_payment_methods
867,803,8,2026-02-26 01:54:31.299715394,new,additional_payment_methods
628,1413,1,2026-02-26 19:16:54.094940808,new,additional_payment_methods
257,3526,8,2026-02-26 22:55:54.899068728,approved,additional_payment_methods
216,2371,2,2026-02-27 05:34:17.384089962,approved,lower_fee
751,2348,5,2026-03-02 01:32:14.612519417,in_progress,installments
123,4817,5,2026-03-03 06:06:20.795876637,new,lower_fee
665,2182,7,2026-03-04 04:27:33.559034184,approved,lower_fee
170,2030,3,2026-03-04 05:02:14.203226157,in_progress,international_payments
963,3519,2,2026-03-05 09:14:29.129853702,approved,higher_conversion
558,4921,4,2026-03-05 16:11:08.901743226,in_progress,provider_backup
865,3689,8,2026-03-06 07:05:08.665903971,in_progress,additional_payment_methods
276,3249,3,2026-03-06 20:29:46.960187130,approved,lower_fee
884,3351,7,2026-03-07 00:49:57.624167737,approved,lower_fee
624,3227,4,2026-03-07 10:19:17.285542585,in_progress,higher_conversion
367,27,8,2026-03-08 09:31:58.407098979,approved,lower_fee
600,1877,4,2026-03-10 08:12:09.611277923,approved,installments
743,3642,2,2026-03-11 10:02:42.254072890,rejected,higher_conversion
427,600,8,2026-03-13 11:58:27.588435143,rejected,lower_fee
663,3652,6,2026-03-13 16:15:35.910692960,in_progress,lower_fee
128,4772,6,2026-03-19 14:38:53.807775043,approved,higher_conversion
82,3182,2,2026-03-21 10:47:24.877331253,approved,international_payments
598,2111,2,2026-03-22 17:12:38.970610492,new,additional_payment_methods
513,1973,6,2026-03-22 19:55:00.110936768,approved,lower_fee
627,1506,8,2026-03-23 04:33:29.578123569,approved,international_payments
262,2224,2,2026-03-26 11:20:12.960257992,approved,installments
458,2940,1,2026-03-26 17:45:28.957786784,in_progress,lower_fee
321,4832,1,2026-03-28 18:34:23.721827716,rejected,lower_fee
782,2241,3,2026-04-02 13:35:50.024658948,approved,international_payments
26,502,4,2026-04-02 19:20:50.582181066,in_progress,additional_payment_methods
509,1535,6,2026-04-03 02:46:36.935564920,in_progress,higher_conversion
566,4863,2,2026-04-03 06:59:12.697602004,rejected,provider_backup
445,1618,2,2026-04-03 23:01:38.090512700,approved,lower_fee
306,4505,3,2026-04-04 17:53:00.690261267,approved,additional_payment_methods
132,3108,4,2026-04-06 14:07:27.204553448,approved,lower_fee
100,80,6,2026-04-07 18:37:24.376570765,approved,international_payments
75,1002,8,2026-04-08 04:16:38.249029100,approved,international_payments
97,2941,3,2026-04-08 21:48:26.915281892,rejected,international_payments
138,3558,7,2026-04-09 01:04:20.432033855,in_progress,lower_fee
237,3231,7,2026-04-09 10:57:12.764804050,approved,lower_fee
399,3861,6,2026-04-11 05:22:02.809871800,rejected,lower_fee
909,3332,4,2026-04-11 18:35:30.084833197,approved,higher_conversion
715,3334,1,2026-04-12 03:02:45.927320242,in_progress,lower_fee
440,2891,4,2026-04-12 05:26:36.784948945,rejected,lower_fee
208,3426,8,2026-04-12 09:53:53.305745274,approved,international_payments
227,2690,5,2026-04-13 22:24:17.726400226,rejected,provider_backup
860,2751,3,2026-04-14 09:33:57.060708866,approved,additional_payment_methods
234,4521,5,2026-04-14 14:42:31.041959405,approved,lower_fee
179,280,7,2026-04-15 00:37:26.973772869,approved,provider_backup
565,1175,7,2026-04-15 04:42:26.072286300,approved,international_payments
918,4106,8,2026-04-15 08:27:02.102639273,in_progress,additional_payment_methods
149,2888,1,2026-04-15 19:50:03.990538187,in_progress,provider_backup
421,2595,1,2026-04-16 05:31:57.023941830,approved,lower_fee
705,4774,2,2026-04-17 05:19:34.751489580,approved,installments
54,2847,7,2026-04-18 00:05:28.767059714,rejected,lower_fee
872,583,2,2026-04-22 01:28:34.072135121,in_progress,additional_payment_methods
180,1742,5,2026-04-22 03:02:11.666554648,in_progress,additional_payment_methods
168,1591,8,2026-04-22 12:07:26.501513302,approved,provider_backup
937,4182,6,2026-04-23 01:17:06.081277844,approved,lower_fee
646,3709,1,2026-04-23 03:43:14.721931070,rejected,additional_payment_methods
602,4300,8,2026-04-25 16:48:42.200634431,approved,higher_conversion
474,2779,8,2026-04-26 10:12:01.858108964,approved,lower_fee
986,1947,5,2026-04-26 18:44:41.478494734,new,installments
86,1414,1,2026-04-27 17:09:47.804708950,approved,installments
511,3796,6,2026-04-29 17:09:51.072829001,approved,installments
300,1171,3,2026-04-29 19:54:07.409531549,approved,provider_backup
753,4999,2,2026-04-30 11:43:52.516660370,approved,higher_conversion
242,634,6,2026-05-01 03:58:18.544338599,approved,lower_fee
163,842,7,2026-05-02 17:59:07.498571098,rejected,provider_backup
630,372,7,2026-05-03 18:27:14.189690433,approved,additional_payment_methods
91,4154,7,2026-05-04 01:50:39.812887147,approved,higher_conversion
735,4846,2,2026-05-04 20:48:17.249158815,approved,provider_backup
790,1345,7,2026-05-05 16:27:47.757232353,approved,additional_payment_methods
750,4608,8,2026-05-05 20:40:59.154919297,approved,international_payments
789,3260,5,2026-05-08 00:02:13.349347718,approved,higher_conversion
812,1514,8,2026-05-08 08:01:52.883527204,approved,lower_fee
972,89,7,2026-05-08 18:05:09.258848108,in_progress,lower_fee
739,3264,3,2026-05-09 03:01:23.243433386,new,international_payments
707,2118,8,2026-05-09 18:28:47.765107583,approved,additional_payment_methods
450,94,6,2026-05-09 21:10:35.467629902,new,lower_fee
706,4862,8,2026-05-10 02:32:06.196228221,rejected,international_payments
28,334,3,2026-05-10 15:08:40.302077271,new,lower_fee
1,1502,4,2026-05-11 01:33:09.407769836,approved,lower_fee
572,3779,3,2026-05-11 15:40:03.710378818,in_progress,international_payments
263,2218,7,2026-05-11 21:21:17.700537205,approved,installments
709,3527,2,2026-05-14 10:42:08.001511756,approved,provider_backup
44,66,1,2026-05-15 23:36:55.667121232,approved,international_payments
116,3602,6,2026-05-18 02:53:56.612029344,new,lower_fee
145,4488,2,2026-05-20 01:54:40.669413611,approved,lower_fee
266,1740,5,2026-05-21 07:21:02.890598319,approved,installments
825,2686,6,2026-05-21 12:18:48.413585283,new,higher_conversion
521,4113,6,2026-05-22 01:47:04.269025519,approved,higher_conversion
640,3677,4,2026-05-25 10:43:20.324370995,new,higher_conversion
110,1339,4,2026-05-26 12:10:21.734455980,approved,lower_fee
605,4511,8,2026-05-28 05:17:43.867438741,in_progress,additional_payment_methods
957,1500,3,2026-05-28 09:17:24.406250730,approved,provider_backup
24,643,3,2026-05-29 05:05:58.741820805,approved,lower_fee
260,627,8,2026-05-29 06:44:50.248016775,approved,lower_fee
895,4454,7,2026-05-29 22:56:12.362199545,new,higher_conversion
25,4768,1,2026-05-30 00:13:49.179261819,approved,additional_payment_methods
379,1030,2,2026-05-31 17:50:14.063268970,approved,higher_conversion
493,950,3,2026-06-04 18:23:28.538086236,new,lower_fee
833,352,8,2026-06-05 09:04:41.976224292,rejected,international_payments
559,4801,5,2026-06-08 04:34:06.704208851,approved,lower_fee
688,2053,8,2026-06-08 09:52:06.662854135,in_progress,additional_payment_methods
881,1719,4,2026-06-10 03:40:56.719920188,approved,international_payments
816,3166,6,2026-06-10 13:37:37.549687214,new,higher_conversion
348,3007,6,2026-06-11 18:50:24.649809234,approved,provider_backup
973,458,7,2026-06-12 04:00:06.611593179,in_progress,additional_payment_methods
550,587,4,2026-06-12 08:04:28.758709520,approved,additional_payment_methods
428,1435,5,2026-06-13 17:46:56.556778647,in_progress,lower_fee
380,4393,4,2026-06-16 11:35:30.971047193,in_progress,lower_fee
271,677,5,2026-06-16 17:05:50.010808222,new,lower_fee
906,908,2,2026-06-21 15:38:32.865845114,new,additional_payment_methods
898,3376,5,2026-06-21 23:46:03.506345041,approved,lower_fee
323,2108,8,2026-06-23 02:30:37.623754986,approved,lower_fee
632,599,6,2026-06-24 03:10:09.776411474,approved,installments
854,3568,8,2026-06-24 11:06:02.002198927,rejected,lower_fee
333,4149,7,2026-06-25 11:30:20.317073375,approved,installments
434,2846,8,2026-06-26 03:17:35.070222452,approved,additional_payment_methods
460,813,4,2026-06-26 11:15:01.322722256,rejected,lower_fee
725,2861,6,2026-06-26 12:35:20.096759759,approved,lower_fee
524,2747,5,2026-06-27 05:31:52.304819211,approved,lower_fee
806,3987,3,2026-06-28 06:10:38.488559216,rejected,lower_fee
235,231,2,2026-06-29 16:11:17.679226510,approved,higher_conversion
876,2930,6,2026-06-30 10:51:32.289698035,approved,higher_conversion
700,512,7,2026-06-30 21:14:29.063917725,approved,lower_fee
